gene_id,gene_name,chromosome,gene_start,gene_end,gene_strand,transcript_id,transcript_name,transcript_start,transcript_end,TSS,TES,gene_id_unversioned
ENSG00000181192.11,DHTKD1,chr10,12068972,12123225,+,ENST00000263035.8,DHTKD1-201,12068972,12123225,12068972,12123225,ENSG00000181192
ENSG00000272507.1,RNU6-88P,chr10,12116280,12116379,-,ENST00000606801.1,RNU6-88P-201,12116280,12116379,12116379,12116280,ENSG00000272507
ENSG00000065665.20,SEC61A2,chr10,12129637,12169961,+,ENST00000475268.5,SEC61A2-213,12129694,12169961,12129694,12169961,ENSG00000065665
ENSG00000265653.1,MIR548AK,chr10,12130760,12130816,-,ENST00000584402.1,MIR548AK-201,12130760,12130816,12130816,12130760,ENSG00000265653
ENSG00000165609.12,NUDT5,chr10,12165325,12196144,-,ENST00000491614.5,NUDT5-207,12165325,12196124,12196124,12165325,ENSG00000165609
ENSG00000151465.13,CDC123,chr10,12195965,12250589,+,ENST00000281141.8,CDC123-201,12195966,12250588,12195966,12250588,ENSG00000151465
ENSG00000228302.2,AL512770.1,chr10,12244751,12247845,-,ENST00000421657.1,AL512770.1-202,12245628,12247845,12247845,12245628,ENSG00000228302
ENSG00000264036.2,RN7SL198P,chr10,12328132,12328389,-,ENST00000583190.2,RN7SL198P-201,12328132,12328389,12328389,12328132,ENSG00000264036
ENSG00000183049.12,CAMK1D,chr10,12349482,12835545,+,ENST00000619168.4,CAMK1D-204,12349482,12835545,12349482,12835545,ENSG00000183049
ENSG00000252438.1,RF00279,chr10,12415928,12416000,+,ENST00000516629.1,RF00279.4-201,12415928,12416000,12415928,12416000,ENSG00000252438
ENSG00000252118.1,RNU6ATAC39P,chr10,12456483,12456631,+,ENST00000516309.1,RNU6ATAC39P-201,12456483,12456631,12456483,12456631,ENSG00000252118
ENSG00000285994.1,AL731559.1,chr10,12563151,12567351,+,ENST00000648650.1,AL731559.1-201,12563151,12567351,12563151,12567351,ENSG00000285994
ENSG00000263584.1,MIR4480,chr10,12578753,12578823,+,ENST00000582492.1,MIR4480-201,12578753,12578823,12578753,12578823,ENSG00000263584
ENSG00000283699.1,MIR4481,chr10,12653138,12653197,-,ENST00000637781.1,MIR4481-201,12653138,12653197,12653197,12653138,ENSG00000283699
ENSG00000221331.1,MIR548Q,chr10,12725254,12725353,-,ENST00000408404.1,MIR548Q-201,12725254,12725353,12725353,12725254,ENSG00000221331
ENSG00000285520.1,AL353586.1,chr10,12877459,12965275,+,ENST00000649832.1,AL353586.1-201,12877459,12965275,12877459,12965275,ENSG00000285520
ENSG00000151468.10,CCDC3,chr10,12896625,13099652,-,ENST00000378825.4,CCDC3-201,12896625,13001697,13001697,12896625,ENSG00000151468
ENSG00000212499.1,RNA5SP300,chr10,12924679,12924785,-,ENST00000391197.1,RNA5SP300-201,12924679,12924785,12924785,12924679,ENSG00000212499
ENSG00000225251.1,RPL5P25,chr10,13057902,13058676,-,ENST00000441148.1,RPL5P25-201,13057902,13058676,13058676,13057902,ENSG00000225251
ENSG00000123240.16,OPTN,chr10,13099449,13138308,+,ENST00000378757.6,OPTN-205,13100169,13138308,13100169,13138308,ENSG00000123240
ENSG00000235763.1,SNRPGP5,chr10,13104574,13104793,-,ENST00000456003.1,SNRPGP5-201,13104574,13104793,13104793,13104574,ENSG00000235763
ENSG00000234175.1,AL355355.2,chr10,13139196,13139533,-,ENST00000442321.1,AL355355.2-201,13139196,13139533,13139533,13139196,ENSG00000234175
ENSG00000228330.1,AL355355.1,chr10,13142185,13142977,-,ENST00000442900.1,AL355355.1-201,13142185,13142977,13142977,13142185,ENSG00000228330
ENSG00000203414.2,BTBD7P1,chr10,13156684,13158136,-,ENST00000447253.1,BTBD7P1-201,13156684,13158136,13158136,13156684,ENSG00000203414
ENSG00000237540.1,RPL36AP36,chr10,13159477,13159777,-,ENST00000418616.1,RPL36AP36-201,13159477,13159777,13159777,13159477,ENSG00000237540
ENSG00000065328.16,MCM10,chr10,13161554,13211104,+,ENST00000378714.7,MCM10-202,13161554,13211104,13161554,13211104,ENSG00000065328
ENSG00000272055.1,RNU6-6P,chr10,13217269,13217375,+,ENST00000606623.1,RNU6-6P-201,13217269,13217375,13217269,13217375,ENSG00000272055
ENSG00000165623.9,UCMA,chr10,13221767,13234334,-,ENST00000378681.7,UCMA-201,13221767,13234331,13234331,13221767,ENSG00000165623
ENSG00000107537.13,PHYH,chr10,13277796,13302412,-,ENST00000263038.8,PHYH-201,13277800,13300101,13300101,13277800,ENSG00000107537
ENSG00000226209.1,C8orf59P1,chr10,13308145,13308447,-,ENST00000429930.1,C8orf59P1-201,13308145,13308447,13308447,13308145,ENSG00000226209
ENSG00000086475.14,SEPHS1,chr10,13317424,13348298,-,ENST00000545675.5,SEPHS1-206,13317439,13348298,13348298,13317439,ENSG00000086475
ENSG00000233256.1,AL355870.1,chr10,13415202,13423133,+,ENST00000448272.1,AL355870.1-201,13415202,13423133,13415202,13423133,ENSG00000233256
ENSG00000165626.17,BEND7,chr10,13438484,13528974,-,ENST00000378605.3,BEND7-202,13441355,13502945,13502945,13441355,ENSG00000165626
ENSG00000202508.1,RF00019,chr10,13511206,13511313,-,ENST00000365638.1,RF00019.376-201,13511206,13511313,13511313,13511206,ENSG00000202508
ENSG00000227175.1,AL590677.1,chr10,13528516,13530262,+,ENST00000438431.1,AL590677.1-201,13528516,13530262,13528516,13530262,ENSG00000227175
ENSG00000165630.13,PRPF18,chr10,13586927,13630868,+,ENST00000378572.7,PRPF18-202,13586927,13630868,13586927,13630868,ENSG00000165630
ENSG00000227474.1,RPL6P24,chr10,13591460,13592323,-,ENST00000445338.1,RPL6P24-201,13591460,13592323,13592323,13591460,ENSG00000227474
ENSG00000282246.1,AL157392.5,chr10,13610047,13655929,+,ENST00000601460.5,AL157392.5-201,13610047,13655929,13610047,13655929,ENSG00000282246
ENSG00000239665.8,AL157392.3,chr10,13631143,13668445,+,ENST00000430721.2,AL157392.3-256,13653825,13655929,13653825,13655929,ENSG00000239665
ENSG00000151474.22,FRMD4A,chr10,13643706,14462142,-,ENST00000475141.2,FRMD4A-204,14326175,14462142,14462142,14326175,ENSG00000151474
ENSG00000273474.1,AL157392.4,chr10,13675646,13675990,+,ENST00000609756.1,AL157392.4-201,13675646,13675990,13675646,13675990,ENSG00000273474
ENSG00000225112.1,AL157392.1,chr10,13710415,13712054,+,ENST00000412388.1,AL157392.1-201,13710415,13712054,13710415,13712054,ENSG00000225112
ENSG00000199407.1,RNA5SP301,chr10,13727796,13727916,+,ENST00000362537.1,RNA5SP301-201,13727796,13727916,13727796,13727916,ENSG00000199407
ENSG00000234091.1,AL157392.2,chr10,13729383,13756200,+,ENST00000449462.1,AL157392.2-201,13729383,13756200,13729383,13756200,ENSG00000234091
ENSG00000215227.4,NUTF2P5,chr10,13870797,13871175,+,ENST00000475013.1,NUTF2P5-201,13870797,13871175,13870797,13871175,ENSG00000215227
ENSG00000229751.1,AC044781.1,chr10,13991815,14007526,+,ENST00000446193.1,AC044781.1-201,13991815,14007526,13991815,14007526,ENSG00000229751
ENSG00000235410.1,AL157896.1,chr10,14074284,14087605,+,ENST00000451617.1,AL157896.1-201,14074284,14087605,14074284,14087605,ENSG00000235410
ENSG00000285671.1,AL139405.1,chr10,14372001,14377586,+,ENST00000648484.1,AL139405.1-201,14372001,14377586,14372001,14377586,ENSG00000285671
ENSG00000266321.1,MIR4293,chr10,14383200,14383277,-,ENST00000584305.1,MIR4293-201,14383200,14383277,14383277,14383200,ENSG00000266321
ENSG00000278100.1,RF00017,chr10,14391875,14392196,+,ENST00000612546.1,RF00017.180-201,14391875,14392196,14391875,14392196,ENSG00000278100
ENSG00000221371.1,MIR1265,chr10,14436576,14436661,+,ENST00000408444.1,MIR1265-201,14436576,14436661,14436576,14436661,ENSG00000221371
ENSG00000065809.13,FAM107B,chr10,14518557,14774897,-,ENST00000487335.5,FAM107B-221,14519902,14774705,14774705,14519902,ENSG00000065809
ENSG00000236495.2,AL158168.1,chr10,14652689,14661691,+,ENST00000443282.1,AL158168.1-202,14652742,14661691,14652742,14661691,ENSG00000236495
ENSG00000201766.1,RNA5SP302,chr10,14663395,14663494,-,ENST00000364896.1,RNA5SP302-201,14663395,14663494,14663494,14663395,ENSG00000201766
ENSG00000237032.1,RPSAP7,chr10,14723171,14724055,-,ENST00000456871.1,RPSAP7-201,14723171,14724055,14724055,14723171,ENSG00000237032
ENSG00000185267.9,CDNF,chr10,14819250,14838575,-,ENST00000378442.5,CDNF-202,14819250,14838575,14838575,14819250,ENSG00000185267
ENSG00000284024.2,HSPA14,chr10,14838160,14847018,+,ENST00000640019.2,HSPA14-206,14838166,14847018,14838166,14847018,ENSG00000284024
ENSG00000187522.15,HSPA14,chr10,14838164,14871741,+,ENST00000378372.7,HSPA14-201,14838164,14871741,14838164,14871741,ENSG00000187522
ENSG00000272853.1,AC069544.1,chr10,14877688,14878686,-,ENST00000609399.1,AC069544.1-201,14877688,14878686,14878686,14877688,ENSG00000272853
ENSG00000152455.15,SUV39H2,chr10,14878820,14904315,+,ENST00000378331.5,SUV39H2-205,14878820,14904315,14878820,14904315,ENSG00000152455
ENSG00000152457.17,DCLRE1C,chr10,14897359,14954432,-,ENST00000378289.8,DCLRE1C-210,14897359,14954432,14954432,14897359,ENSG00000152457
ENSG00000197889.9,MEIG1,chr10,14959439,14988050,+,ENST00000407572.5,MEIG1-202,14959439,14972851,14959439,14972851,ENSG00000197889
ENSG00000235623.2,OR7E110P,chr10,14986942,14987515,-,ENST00000431186.2,OR7E110P-201,14986942,14987515,14987515,14986942,ENSG00000235623
ENSG00000228547.5,OR7E26P,chr10,14999050,15000055,-,ENST00000502808.2,OR7E26P-201,14999050,15000055,15000055,14999050,ENSG00000228547
ENSG00000182531.7,OR7E115P,chr10,15007861,15008884,-,ENST00000382617.4,OR7E115P-201,15007861,15008884,15008884,15007861,ENSG00000182531
ENSG00000237470.3,DCLRE1CP1,chr10,15015370,15021863,-,ENST00000454630.1,DCLRE1CP1-201,15015370,15021863,15021863,15015370,ENSG00000237470
ENSG00000152463.14,OLAH,chr10,15032227,15073852,+,ENST00000378228.7,OLAH-203,15043896,15073852,15043896,15073852,ENSG00000152463
ENSG00000176244.6,ACBD7,chr10,15077523,15088776,-,ENST00000356189.5,ACBD7-201,15077523,15088776,15088776,15077523,ENSG00000176244
ENSG00000228312.1,GAPDHP45,chr10,15093263,15093611,-,ENST00000452090.1,GAPDHP45-201,15093263,15093611,15093611,15093263,ENSG00000228312
ENSG00000176236.6,C10orf111,chr10,15095385,15097319,-,ENST00000624760.1,C10orf111-201,15095385,15097319,15097319,15095385,ENSG00000176236
ENSG00000152464.14,RPP38,chr10,15097180,15139818,+,ENST00000378202.5,RPP38-203,15097331,15104255,15097331,15104255,ENSG00000152464
ENSG00000152465.17,NMT2,chr10,15102584,15168693,-,ENST00000378165.8,NMT2-202,15107866,15168693,15168693,15107866,ENSG00000152465
ENSG00000206448.3,PPIAP30,chr10,15154802,15155320,-,ENST00000415473.1,PPIAP30-201,15154802,15155320,15155320,15154802,ENSG00000206448
ENSG00000228181.1,AL590365.1,chr10,15171036,15171278,-,ENST00000450788.1,AL590365.1-201,15171036,15171278,15171278,15171036,ENSG00000228181
ENSG00000148468.16,FAM171A1,chr10,15211643,15371062,-,ENST00000378116.8,FAM171A1-201,15211643,15371059,15371059,15211643,ENSG00000148468
ENSG00000232739.1,AL607028.1,chr10,15237492,15241767,+,ENST00000433455.1,AL607028.1-201,15237492,15241767,15237492,15241767,ENSG00000232739
ENSG00000077943.7,ITGA8,chr10,15513949,15720125,-,ENST00000378076.3,ITGA8-201,15513949,15720125,15720125,15513949,ENSG00000077943
ENSG00000148481.13,MINDY3,chr10,15778170,15860520,-,ENST00000277632.7,MINDY3-201,15778170,15860520,15860520,15778170,ENSG00000148481
ENSG00000252537.1,RF00322,chr10,16005808,16005923,+,ENST00000516728.1,RF00322.14-201,16005808,16005923,16005808,16005923,ENSG00000252537
ENSG00000237913.1,FTLP19,chr10,16071416,16071809,-,ENST00000433300.1,FTLP19-201,16071416,16071809,16071809,16071416,ENSG00000237913
ENSG00000201260.1,RNU6-1075P,chr10,16207821,16207927,-,ENST00000364390.1,RNU6-1075P-201,16207821,16207927,16207927,16207821,ENSG00000201260
ENSG00000226140.5,AL355339.1,chr10,16278701,16295858,+,ENST00000417542.1,AL355339.1-202,16278701,16295858,16278701,16295858,ENSG00000226140
ENSG00000165983.14,PTER,chr10,16436943,16513745,+,ENST00000535784.6,PTER-205,16436943,16511256,16436943,16511256,ENSG00000165983
ENSG00000223156.1,RNU2-18P,chr10,16476003,16476164,+,ENST00000411224.1,RNU2-18P-201,16476003,16476164,16476003,16476164,ENSG00000223156
ENSG00000165985.9,C1QL3,chr10,16513743,16522005,-,ENST00000298943.3,C1QL3-201,16513743,16522005,16522005,16513743,ENSG00000165985
ENSG00000148484.17,RSU1,chr10,16590611,16817528,-,ENST00000345264.9,RSU1-201,16590611,16817528,16817528,16590611,ENSG00000148484
ENSG00000225213.2,AC073367.1,chr10,16721352,16748377,-,ENST00000421480.2,AC073367.1-201,16721352,16748377,16748377,16721352,ENSG00000225213
ENSG00000275001.1,RF02271,chr10,16767235,16767416,+,ENST00000621872.1,RF02271.10-201,16767235,16767416,16767235,16767416,ENSG00000275001
ENSG00000107611.15,CUBN,chr10,16823966,17129817,-,ENST00000377833.9,CUBN-202,16823966,17129817,17129817,16823966,ENSG00000107611
ENSG00000273153.1,AC067747.1,chr10,17137336,17137585,-,ENST00000608026.1,AC067747.1-201,17137336,17137585,17137585,17137336,ENSG00000273153
ENSG00000107614.21,TRDMT1,chr10,17142254,17202054,-,ENST00000377799.7,TRDMT1-203,17146737,17201682,17201682,17146737,ENSG00000107614
ENSG00000229124.6,VIM-AS1,chr10,17214239,17229985,-,ENST00000437232.5,VIM-AS1-201,17214239,17226898,17226898,17214239,ENSG00000229124
ENSG00000026025.15,VIM,chr10,17228259,17237593,+,ENST00000544301.6,VIM-209,17228259,17237592,17228259,17237592,ENSG00000026025
ENSG00000234961.1,AL133415.1,chr10,17233325,17234833,-,ENST00000456355.1,AL133415.1-201,17233325,17234833,17234833,17233325,ENSG00000234961
ENSG00000148488.16,ST8SIA6,chr10,17318383,17454330,-,ENST00000377602.4,ST8SIA6-201,17319874,17454330,17454330,17319874,ENSG00000148488
ENSG00000204832.9,ST8SIA6-AS1,chr10,17386936,17413503,+,ENST00000457649.6,ST8SIA6-AS1-204,17386936,17408286,17386936,17408286,ENSG00000204832
ENSG00000251803.1,RF00019,chr10,17403508,17403620,+,ENST00000515994.1,RF00019.659-201,17403508,17403620,17403508,17403620,ENSG00000251803
ENSG00000236582.1,PRPF38AP2,chr10,17577362,17578212,+,ENST00000438179.1,PRPF38AP2-201,17577362,17578212,17577362,17578212,ENSG00000236582
ENSG00000165996.13,HACD1,chr10,17589032,17617377,-,ENST00000361271.7,HACD1-202,17589032,17617377,17617377,17589032,ENSG00000165996
ENSG00000280126.2,AC069542.2,chr10,17602910,17603127,+,ENST00000624816.2,AC069542.2-201,17602910,17603127,17602910,17603127,ENSG00000280126
ENSG00000260589.1,STAM-AS1,chr10,17641284,17643878,-,ENST00000563601.1,STAM-AS1-201,17641284,17643878,17643878,17641284,ENSG00000260589
ENSG00000136738.14,STAM,chr10,17644125,17715914,+,ENST00000377524.7,STAM-202,17644125,17715914,17644125,17715914,ENSG00000136738
ENSG00000229190.1,AC069542.1,chr10,17695709,17700232,-,ENST00000445235.1,AC069542.1-201,17695709,17700232,17700232,17695709,ENSG00000229190
ENSG00000148483.8,TMEM236,chr10,17752252,17800868,+,ENST00000377495.1,TMEM236-201,17752252,17800868,17752252,17800868,ENSG00000148483
ENSG00000260314.2,MRC1,chr10,17809344,17911170,+,ENST00000569591.2,MRC1-201,17809344,17911170,17809344,17911170,ENSG00000260314
ENSG00000207938.1,MIR511,chr10,17845107,17845193,+,ENST00000385203.1,MIR511-201,17845107,17845193,17845107,17845193,ENSG00000207938
ENSG00000235637.1,AC069023.1,chr10,17862887,17865471,-,ENST00000442231.1,AC069023.1-201,17862887,17865471,17865471,17862887,ENSG00000235637
ENSG00000148482.11,SLC39A12,chr10,17951839,18043292,+,ENST00000377369.6,SLC39A12-201,17951839,18043292,17951839,18043292,ENSG00000148482
ENSG00000226083.5,SLC39A12-AS1,chr10,18001786,18010562,-,ENST00000439319.5,SLC39A12-AS1-201,18001786,18010562,18010562,18001786,ENSG00000226083
ENSG00000165995.19,CACNB2,chr10,18140677,18543557,+,ENST00000324631.12,CACNB2-202,18140677,18543557,18140677,18543557,ENSG00000165995
ENSG00000235020.4,AL390783.1,chr10,18206127,18261194,-,ENST00000457058.1,AL390783.1-203,18234168,18261194,18261194,18234168,ENSG00000235020
ENSG00000240291.1,AL450384.2,chr10,18513115,18545651,-,ENST00000425669.1,AL450384.2-201,18513115,18545651,18545651,18513115,ENSG00000240291
ENSG00000225527.1,AL450384.1,chr10,18531849,18533336,-,ENST00000433526.1,AL450384.1-201,18531849,18533336,18533336,18531849,ENSG00000225527
ENSG00000241058.3,NSUN6,chr10,18545561,18659285,-,ENST00000377304.6,NSUN6-201,18545561,18651622,18651622,18545561,ENSG00000241058
ENSG00000165997.4,ARL5B,chr10,18659405,18681639,+,ENST00000377275.3,ARL5B-201,18659405,18681639,18659405,18681639,ENSG00000165997
ENSG00000225509.1,AIFM1P1,chr10,18735745,18738631,+,ENST00000413342.1,AIFM1P1-201,18735745,18738631,18735745,18738631,ENSG00000225509
ENSG00000234244.1,AL512641.1,chr10,18746433,18747853,+,ENST00000427232.1,AL512641.1-201,18746433,18747853,18746433,18747853,ENSG00000234244
ENSG00000234813.1,AL357520.1,chr10,18940501,18940953,+,ENST00000441557.1,AL357520.1-201,18940501,18940953,18940501,18940953,ENSG00000234813
ENSG00000204740.10,MALRD1,chr10,19048771,19790401,+,ENST00000454679.6,MALRD1-204,19048771,19734478,19048771,19734478,ENSG00000204740
ENSG00000226255.1,UBE2V2P1,chr10,19051455,19052170,+,ENST00000434717.1,UBE2V2P1-201,19051455,19052170,19051455,19052170,ENSG00000226255
ENSG00000227734.1,AL590378.1,chr10,19290223,19291480,-,ENST00000426818.1,AL590378.1-201,19290223,19291480,19291480,19290223,ENSG00000227734
ENSG00000239539.1,HMGN1P20,chr10,19489101,19489400,+,ENST00000411849.1,HMGN1P20-201,19489101,19489400,19489101,19489400,ENSG00000239539
ENSG00000236960.1,AL354695.1,chr10,19491072,19491299,-,ENST00000427935.1,AL354695.1-201,19491072,19491299,19491299,19491072,ENSG00000236960
ENSG00000200545.2,RF00012,chr10,19598247,19598463,+,ENST00000363675.2,RF00012.8-201,19598247,19598463,19598247,19598463,ENSG00000200545
ENSG00000252001.1,RNA5SP303,chr10,19633683,19633812,-,ENST00000516192.1,RNA5SP303-201,19633683,19633812,19633812,19633683,ENSG00000252001
ENSG00000233968.6,AL157895.1,chr10,19710328,19728550,-,ENST00000451713.5,AL157895.1-201,19710328,19728550,19728550,19710328,ENSG00000233968
ENSG00000283456.1,MTND1P37,chr10,19747172,19747435,-,ENST00000636562.1,MTND1P37-201,19747172,19747435,19747435,19747172,ENSG00000283456
ENSG00000230818.1,MTND2P16,chr10,19747823,19748621,+,ENST00000419987.1,MTND2P16-201,19747823,19748621,19747823,19748621,ENSG00000230818
ENSG00000252832.1,RNU6-1212P,chr10,19792998,19793101,-,ENST00000517023.1,RNU6-1212P-201,19792998,19793101,19793101,19792998,ENSG00000252832
ENSG00000285852.1,AL353147.1,chr10,19812372,19816278,-,ENST00000647925.1,AL353147.1-201,19812372,19816278,19816278,19812372,ENSG00000285852
ENSG00000120594.16,PLXDC2,chr10,19816239,20289856,+,ENST00000377252.4,PLXDC2-203,19816239,20289856,19816239,20289856,ENSG00000120594
ENSG00000238246.1,AC069549.1,chr10,20070805,20091784,-,ENST00000451584.1,AC069549.1-201,20070805,20091784,20091784,20070805,ENSG00000238246
ENSG00000228339.1,AMD1P1,chr10,20350049,20351100,+,ENST00000457220.1,AMD1P1-201,20350049,20351100,20350049,20351100,ENSG00000228339
ENSG00000270727.1,AL590032.1,chr10,20547171,20547422,+,ENST00000604920.1,AL590032.1-201,20547171,20547422,20547171,20547422,ENSG00000270727
ENSG00000265372.1,MIR4675,chr10,20551970,20552046,+,ENST00000577898.1,MIR4675-201,20551970,20552046,20551970,20552046,ENSG00000265372
ENSG00000078114.18,NEBL,chr10,20779973,21174187,-,ENST00000417816.2,NEBL-203,20783906,21174187,21174187,20783906,ENSG00000078114
ENSG00000235940.1,MTND1P21,chr10,20804293,20804577,+,ENST00000412991.1,MTND1P21-201,20804293,20804577,20804293,20804577,ENSG00000235940
ENSG00000230112.1,AL157398.1,chr10,20841375,20841560,+,ENST00000452981.1,AL157398.1-201,20841375,20841560,20841375,20841560,ENSG00000230112
ENSG00000228753.1,EIF4BP2,chr10,21028999,21030792,+,ENST00000416702.1,EIF4BP2-201,21028999,21030792,21028999,21030792,ENSG00000228753
ENSG00000228219.1,NPM1P30,chr10,21110682,21113388,+,ENST00000425092.1,NPM1P30-201,21110682,21113388,21110682,21113388,ENSG00000228219
ENSG00000204683.11,C10orf113,chr10,21125763,21146559,-,ENST00000529198.1,C10orf113-201,21125763,21146559,21146559,21125763,ENSG00000204683
ENSG00000231920.1,NEBL-AS1,chr10,21174014,21175048,+,ENST00000439097.1,NEBL-AS1-202,21174014,21175048,21174014,21175048,ENSG00000231920
ENSG00000228860.1,AL731547.1,chr10,21217891,21218279,+,ENST00000457930.1,AL731547.1-201,21217891,21218279,21217891,21218279,ENSG00000228860
ENSG00000232853.1,LUZP4P1,chr10,21247752,21248095,+,ENST00000415420.1,LUZP4P1-201,21247752,21248095,21247752,21248095,ENSG00000232853
ENSG00000207264.1,RNU6-15P,chr10,21321961,21322067,+,ENST00000384534.1,RNU6-15P-201,21321961,21322067,21321961,21322067,ENSG00000207264
ENSG00000230109.1,AL158209.1,chr10,21340233,21372950,-,ENST00000433460.1,AL158209.1-201,21340233,21372950,21372950,21340233,ENSG00000230109
ENSG00000231553.1,RNMTL1P1,chr10,21394033,21394592,+,ENST00000454103.1,RNMTL1P1-201,21394033,21394592,21394033,21394592,ENSG00000231553
ENSG00000278650.1,AL158209.2,chr10,21452197,21452412,+,ENST00000619266.1,AL158209.2-201,21452197,21452412,21452197,21452412,ENSG00000278650
ENSG00000273566.1,RF00017,chr10,21455236,21455515,-,ENST00000616220.1,RF00017.29-201,21455236,21455515,21455515,21455236,ENSG00000273566
ENSG00000199222.1,RF00019,chr10,21481716,21481817,+,ENST00000362352.1,RF00019.7-201,21481716,21481817,21481716,21481817,ENSG00000199222
ENSG00000204682.5,CASC10,chr10,21492658,21497262,-,ENST00000377113.5,CASC10-201,21492658,21497262,21497262,21492658,ENSG00000204682
ENSG00000222071.1,MIR1915,chr10,21496562,21496641,-,ENST00000410139.1,MIR1915-201,21496562,21496641,21496641,21496562,ENSG00000222071
ENSG00000180592.16,SKIDA1,chr10,21513478,21526368,-,ENST00000633225.1,SKIDA1-204,21518566,21526368,21526368,21518566,ENSG00000180592
ENSG00000078403.16,MLLT10,chr10,21524675,21743630,+,ENST00000377072.7,MLLT10-203,21534173,21743630,21534173,21743630,ENSG00000078403
