gene_id,TSS_B37
ENSG00000238107,147767288
ENSG00000238108,190766655
ENSG00000238109,98597553
ENSG00000238110,90559938
ENSG00000238111,24123564
ENSG00000238113,66457286
ENSG00000238116,100056178
ENSG00000238117,131767002
ENSG00000238118,108963917
ENSG00000238120,46001501
ENSG00000238121,30951282
ENSG00000238122,108816311
ENSG00000238123,38663136
ENSG00000238124,64927985
ENSG00000238125,21007018
ENSG00000238129,26169045
ENSG00000238131,54015497
ENSG00000238132,20139040
ENSG00000238133,174146764
ENSG00000238135,20987994
ENSG00000238137,211615617
ENSG00000238138,13501898
ENSG00000238139,68026757
ENSG00000238140,51927394
ENSG00000238141,40687634
ENSG00000238142,17216220
ENSG00000238143,103888203
ENSG00000238145,47357312
ENSG00000238149,28309172
ENSG00000238150,54278854
ENSG00000238151,29638060
ENSG00000238152,8568401
ENSG00000238153,35560298
ENSG00000238154,9042220
ENSG00000238156,76164661
ENSG00000238158,3832168
ENSG00000238160,131762406
ENSG00000238161,3621936
ENSG00000238162,96151290
ENSG00000238164,2488470
ENSG00000238165,51056816
ENSG00000238166,79044450
ENSG00000238168,112019184
ENSG00000238169,25743108
ENSG00000238171,181970695
ENSG00000238172,102879933
ENSG00000238173,11293021
ENSG00000238176,37229038
ENSG00000238178,16188992
ENSG00000238180,128975163
ENSG00000238181,123482952
ENSG00000238183,226969203
ENSG00000238184,2399222
ENSG00000238185,31551760
ENSG00000238186,40982846
ENSG00000238188,129779698
ENSG00000238189,44032602
ENSG00000238190,50674548
ENSG00000238191,19737712
ENSG00000238192,48536818
ENSG00000238193,5225169
ENSG00000238194,58203350
ENSG00000238195,27600174
ENSG00000238197,34100406
ENSG00000238198,113615735
ENSG00000238199,11339408
ENSG00000238200,134919551
ENSG00000238201,64568781
ENSG00000238205,40482681
ENSG00000238207,118561750
ENSG00000238210,134386010
ENSG00000238211,31108505
ENSG00000238212,14737875
ENSG00000238213,60848911
ENSG00000238215,74402770
ENSG00000238217,200472786
ENSG00000238220,33997406
ENSG00000238221,7276265
ENSG00000238222,40693739
ENSG00000238223,114299357
ENSG00000238224,245778447
ENSG00000238225,25728388
ENSG00000238227,139010721
ENSG00000238228,97577310
ENSG00000238230,95360729
ENSG00000238231,28317035
ENSG00000238232,219730535
ENSG00000238235,6134635
ENSG00000238236,235683270
ENSG00000238241,100069478
ENSG00000238242,60580548
ENSG00000238243,248058890
ENSG00000238244,90892429
ENSG00000238245,66513033
ENSG00000238246,20380713
ENSG00000238247,27536002
ENSG00000238249,8953469
ENSG00000238250,107441487
ENSG00000238251,99169567
ENSG00000238254,79145669
ENSG00000238256,114119521
ENSG00000238257,32135200
ENSG00000238258,33500206
ENSG00000238259,169088730
ENSG00000238260,3541350
ENSG00000238262,132154197
ENSG00000238263,44126396
ENSG00000238265,23109639
ENSG00000238266,6821512
ENSG00000238267,39380370
ENSG00000238269,55101464
ENSG00000238270,189837658
ENSG00000238271,21455484
ENSG00000238272,173524391
ENSG00000238273,105979496
ENSG00000238275,106744252
ENSG00000238276,120000981
ENSG00000238277,129829298
ENSG00000238278,75464222
ENSG00000238279,153505916
ENSG00000238280,64565647
ENSG00000238282,4456286
ENSG00000238283,58094859
ENSG00000238284,42746046
ENSG00000238285,204180594
ENSG00000238286,21181408
ENSG00000238287,40974333
ENSG00000238288,94872451
ENSG00000238290,8086799
ENSG00000238291,92222475
ENSG00000238295,178210689
ENSG00000238297,107640427
ENSG00000238300,33934374
ENSG00000238302,89676062
ENSG00000238304,3802626
ENSG00000238311,65989274
ENSG00000238316,26968880
ENSG00000238317,203157775
ENSG00000238324,102497898
ENSG00000238326,55296449
ENSG00000238344,20794685
ENSG00000238357,168488051
ENSG00000238358,89752204
ENSG00000238363,111497183
ENSG00000238364,10661768
ENSG00000238365,154311220
ENSG00000238366,6287794
ENSG00000238367,98472408
ENSG00000238370,698755
ENSG00000238371,16043793
ENSG00000238372,102859588
ENSG00000238374,145624816
ENSG00000238379,129202772
ENSG00000238380,115113185
ENSG00000238382,232835951
ENSG00000238386,71222998
ENSG00000238387,9599576
ENSG00000238390,33036620
ENSG00000238391,73901870
ENSG00000238399,113655723
ENSG00000238405,48207010
ENSG00000238406,131306196
ENSG00000238410,75716703
ENSG00000238417,8799374
ENSG00000238419,45336786
ENSG00000238420,108251293
ENSG00000238423,27047569
ENSG00000238426,41175742
ENSG00000238427,160190204
ENSG00000238431,57294709
ENSG00000238440,64749645
ENSG00000238441,35633126
ENSG00000238443,133815042
ENSG00000238444,111903322
ENSG00000238446,73604551
ENSG00000238447,55762953
ENSG00000238452,47122555
ENSG00000238456,46952857
ENSG00000238457,109062225
ENSG00000238468,52285297
ENSG00000238478,20944009
ENSG00000238482,25104470
ENSG00000238485,138784549
ENSG00000238489,21060686
ENSG00000238490,108382023
ENSG00000238493,55683340
ENSG00000238498,42472165
ENSG00000238500,67204908
ENSG00000238503,12170498
ENSG00000238509,43158520
ENSG00000238516,27161741
ENSG00000238517,20510163
ENSG00000238519,30677294
ENSG00000238523,52350472
ENSG00000238529,44107918
ENSG00000238531,10220434
ENSG00000238540,36874420
ENSG00000238542,179696176
ENSG00000238551,69392613
ENSG00000238554,36607449
ENSG00000238558,135839120
ENSG00000238560,76152923
ENSG00000238561,84216729
ENSG00000238562,102774683
ENSG00000238570,162415055
ENSG00000238575,2555358
ENSG00000238578,27049601
ENSG00000238584,35645766
ENSG00000238585,56367875
ENSG00000238590,128083564
ENSG00000238594,150485721
ENSG00000238597,27050701
ENSG00000238606,38467469
ENSG00000238609,106676767
ENSG00000238610,27865344
ENSG00000238616,151522477
ENSG00000238619,55678235
ENSG00000238622,10823155
ENSG00000238627,26574522
ENSG00000238628,88430634
ENSG00000238632,25600247
ENSG00000238645,53368475
ENSG00000238649,27050448
ENSG00000238650,56986460
ENSG00000238653,64850142
ENSG00000238658,76063029
ENSG00000238669,53532435
ENSG00000238680,64613354
ENSG00000238685,12391180
ENSG00000238694,34967966
ENSG00000238697,77156806
ENSG00000238698,200055783
ENSG00000238704,40592277
ENSG00000238705,26881034
ENSG00000238707,58355791
ENSG00000238709,16785968
ENSG00000238711,151411477
ENSG00000238713,146070801
ENSG00000238719,98529580
ENSG00000238721,151130859
ENSG00000238723,44292537
ENSG00000238724,114397852
ENSG00000238728,15104254
ENSG00000238730,40394815
ENSG00000238731,72707403
ENSG00000238735,20446148
ENSG00000238741,160233024
ENSG00000238745,137959169
ENSG00000238749,45019903
ENSG00000238750,127984136
ENSG00000238754,193026545
ENSG00000238755,153697975
ENSG00000238759,69294359
ENSG00000238761,112913627
ENSG00000238764,17376054
ENSG00000238765,147665994
ENSG00000238777,58427783
ENSG00000238778,68238336
ENSG00000238782,230470955
ENSG00000238783,30647640
ENSG00000238785,46533093
ENSG00000238788,127774998
ENSG00000238789,155976160
ENSG00000238793,38183898
ENSG00000238795,7076769
ENSG00000238797,39443286
ENSG00000238804,47034115
ENSG00000238808,70022809
ENSG00000238812,236945895
ENSG00000238813,166980107
ENSG00000238819,46643944
ENSG00000238825,147860803
ENSG00000238829,202006628
ENSG00000238830,99457199
ENSG00000238832,107243809
ENSG00000238833,17189706
ENSG00000238835,82360156
ENSG00000238837,182362003
ENSG00000238840,5004760
ENSG00000238842,80462537
ENSG00000238845,45135811
ENSG00000238854,142457576
ENSG00000238862,52724761
ENSG00000238875,40270519
ENSG00000238880,77278039
ENSG00000238882,105018887
ENSG00000238884,80712430
ENSG00000238886,33952848
ENSG00000238898,75916181
ENSG00000238901,123683531
ENSG00000238902,192251901
ENSG00000238904,118093907
ENSG00000238906,29952145
ENSG00000238908,39482869
ENSG00000238912,27589349
ENSG00000238913,73123898
ENSG00000238917,7480130
ENSG00000238923,7052980
ENSG00000238924,163188054
ENSG00000238926,71504895
ENSG00000238933,44850222
ENSG00000238934,161111126
ENSG00000238936,41284175
ENSG00000238941,45647083
ENSG00000238942,186502586
ENSG00000238943,8745073
ENSG00000238949,67438797
ENSG00000238950,46455788
ENSG00000238959,73076960
ENSG00000238961,76376396
ENSG00000238962,10955672
ENSG00000238963,155226340
ENSG00000238964,14737646
ENSG00000238965,111799125
ENSG00000238966,41901093
ENSG00000238987,14156694
ENSG00000238998,112848076
ENSG00000239001,22120607
ENSG00000239002,6619389
ENSG00000239003,60054205
ENSG00000239005,140357648
ENSG00000239007,54154485
ENSG00000239008,80112701
ENSG00000239010,40379530
ENSG00000239014,25232073
ENSG00000239021,130287790
ENSG00000239023,18091318
ENSG00000239030,94341722
ENSG00000239035,57570871
ENSG00000239039,33370994
ENSG00000239040,56278804
ENSG00000239041,173556028
ENSG00000239043,45580087
ENSG00000239053,10884313
ENSG00000239057,49775281
ENSG00000239069,74311937
ENSG00000239075,89384040
ENSG00000239078,8930026
ENSG00000239079,122597019
ENSG00000239080,135216579
ENSG00000239081,24411438
ENSG00000239082,122346010
ENSG00000239093,187141104
ENSG00000239096,179332666
ENSG00000239099,66687234
ENSG00000239102,8797136
ENSG00000239105,37614704
ENSG00000239106,24952004
ENSG00000239108,132909922
ENSG00000239112,9548949
ENSG00000239115,102319596
ENSG00000239118,70064250
ENSG00000239119,73643153
ENSG00000239122,195655646
ENSG00000239127,29729247
ENSG00000239128,47292116
ENSG00000239129,28210025
ENSG00000239137,55678540
ENSG00000239142,5135735
ENSG00000239143,85560119
ENSG00000239148,5046903
ENSG00000239149,12567301
ENSG00000239151,89664011
ENSG00000239152,46351756
ENSG00000239153,115497903
ENSG00000239168,149912785
ENSG00000239169,25523491
ENSG00000239175,29901424
ENSG00000239180,72926617
ENSG00000239182,117872019
ENSG00000239183,95054875
ENSG00000239184,69607879
ENSG00000239185,117897351
ENSG00000239189,55727087
ENSG00000239190,133815024
ENSG00000239194,67424753
ENSG00000239195,93466466
ENSG00000239197,92960778
ENSG00000239198,28157201
ENSG00000239199,55880777
ENSG00000239200,19468510
ENSG00000239201,92562177
ENSG00000239202,232510984
ENSG00000239203,16330789
ENSG00000239205,164875850
ENSG00000239207,138496675
ENSG00000239210,35024989
ENSG00000239211,102410161
ENSG00000239212,155375550
ENSG00000239213,136581460
ENSG00000239215,124206186
ENSG00000239216,119544028
ENSG00000239218,38293182
ENSG00000239219,169684522
ENSG00000239221,16095147
ENSG00000239223,25601134
ENSG00000239224,103049514
ENSG00000239225,9748408
ENSG00000239226,78574252
ENSG00000239227,166579733
ENSG00000239228,2976543
ENSG00000239238,167606203
ENSG00000239246,60594128
ENSG00000239247,2318233
ENSG00000239249,28452441
ENSG00000239250,71876329
ENSG00000239253,34512565
ENSG00000239254,138859012
ENSG00000239255,179170207
ENSG00000239256,27667840
ENSG00000239257,29694916
ENSG00000239261,66067643
ENSG00000239263,69521683
ENSG00000239264,7911021
ENSG00000239265,150570272
ENSG00000239268,117716439
ENSG00000239269,95192626
ENSG00000239272,78150332
ENSG00000239279,114340997
ENSG00000239280,113460101
ENSG00000239281,41128951
ENSG00000239282,30685611
ENSG00000239288,108960355
ENSG00000239291,45237359
ENSG00000239293,142744681
ENSG00000239300,9641596
ENSG00000239304,27632788
ENSG00000239305,86850989
ENSG00000239306,66384098
ENSG00000239311,111215942
ENSG00000239314,108820304
ENSG00000239315,11113530
ENSG00000239316,90187861
ENSG00000239317,145518335
ENSG00000239319,66227035
ENSG00000239320,40088473
ENSG00000239322,71175740
ENSG00000239323,31932577
ENSG00000239327,21085150
ENSG00000239332,47043837
ENSG00000239333,16557562
ENSG00000239335,66524532
ENSG00000239344,104780510
ENSG00000239345,100111368
ENSG00000239350,72134261
ENSG00000239351,149657586
ENSG00000239354,110976619
ENSG00000239356,65463024
ENSG00000239365,105297508
ENSG00000239367,1570859
ENSG00000239374,117193679
ENSG00000239377,150080973
ENSG00000239381,181418399
ENSG00000239382,36505141
ENSG00000239383,75639800
ENSG00000239388,57326713
ENSG00000239389,140261710
ENSG00000239390,143520445
ENSG00000239392,34134694
ENSG00000239393,176773075
ENSG00000239395,247887066
ENSG00000239396,45796631
ENSG00000239397,46398468
ENSG00000239398,57640147
ENSG00000239402,131198986
ENSG00000239405,128256864
ENSG00000239407,102139343
ENSG00000239408,149182988
ENSG00000239412,146994556
ENSG00000239413,101818220
ENSG00000239415,47674047
ENSG00000239419,142987709
ENSG00000239426,124077891
ENSG00000239428,171361369
ENSG00000239432,125474930
ENSG00000239435,17063597
ENSG00000239437,129310193
ENSG00000239438,78697962
ENSG00000239439,111750496
ENSG00000239440,82035290
ENSG00000239443,155027596
ENSG00000239445,98451601
ENSG00000239446,30115703
ENSG00000239453,113309036
ENSG00000239454,74048957
ENSG00000239455,106825847
ENSG00000239462,98621269
ENSG00000239464,43600861
ENSG00000239465,64924113
ENSG00000239466,85609153
ENSG00000239467,171623389
ENSG00000239468,148587319
ENSG00000239470,9681986
ENSG00000239471,20301282
ENSG00000239472,5919077
ENSG00000239473,80422674
ENSG00000239474,170366213
ENSG00000239480,102075227
ENSG00000239481,71380567
ENSG00000239482,112021326
ENSG00000239483,128518044
ENSG00000239486,102023184
ENSG00000239490,20166429
ENSG00000239494,169828898
ENSG00000239498,220970378
ENSG00000239503,128468332
ENSG00000239504,88943797
ENSG00000239508,155166974
ENSG00000239510,59030865
ENSG00000239511,21482352
ENSG00000239513,137490503
ENSG00000239516,180547638
ENSG00000239517,74227488
ENSG00000239519,86077157
ENSG00000239521,99869841
ENSG00000239523,123304148
ENSG00000239524,5277746
ENSG00000239525,84423853
ENSG00000239527,60474759
ENSG00000239528,115898259
ENSG00000239532,37822984
ENSG00000239533,26361728
ENSG00000239539,19778031
ENSG00000239542,39886657
ENSG00000239544,73430716
ENSG00000239545,56082086
ENSG00000239547,17834067
ENSG00000239552,46634625
ENSG00000239553,66480480
ENSG00000239555,55325587
ENSG00000239556,44029806
ENSG00000239557,52407669
ENSG00000239559,67450529
ENSG00000239560,44583069
ENSG00000239568,72632522
ENSG00000239569,104654768
ENSG00000239570,150987229
ENSG00000239571,89975670
ENSG00000239572,87842779
ENSG00000239576,49795917
ENSG00000239577,71418563
ENSG00000239579,136677425
ENSG00000239580,70835282
ENSG00000239586,106619916
ENSG00000239589,94656825
ENSG00000239590,125281421
ENSG00000239593,124045008
ENSG00000239595,29792562
ENSG00000239600,115822209
ENSG00000239602,145517319
ENSG00000239605,47382447
ENSG00000239607,73037836
ENSG00000239608,127794654
ENSG00000239614,93707790
ENSG00000239615,133603113
ENSG00000239617,49297596
ENSG00000239620,127006889
ENSG00000239622,25729579
ENSG00000239625,30655228
ENSG00000239626,74000127
ENSG00000239627,41391133
ENSG00000239628,170063467
ENSG00000239632,106615255
ENSG00000239636,36043372
ENSG00000239640,53180072
ENSG00000239641,142375587
ENSG00000239642,131281391
ENSG00000239648,141504452
ENSG00000239649,33953274
ENSG00000239650,58256569
ENSG00000239653,63989699
ENSG00000239659,56298492
ENSG00000239661,147564444
ENSG00000239665,13673144
ENSG00000239670,33452554
ENSG00000239671,40866318
ENSG00000239672,49230921
ENSG00000239674,32537255
ENSG00000239677,73670865
ENSG00000239679,43865292
ENSG00000239683,32963989
ENSG00000239684,68371877
ENSG00000239686,55749361
ENSG00000239689,48349948
ENSG00000239690,235039934
ENSG00000239694,41952295
ENSG00000239696,7119373
ENSG00000239697,7452376
ENSG00000239699,80265412
ENSG00000239701,7139413
ENSG00000239702,42368519
ENSG00000239703,56322179
ENSG00000239704,15406922
ENSG00000239705,128003943
ENSG00000239706,156706501
ENSG00000239708,107070767
ENSG00000239710,93440671
ENSG00000239713,39473073
ENSG00000239715,174921
ENSG00000239716,157695925
ENSG00000239718,148804120
ENSG00000239719,148888315
ENSG00000239722,128333505
ENSG00000239726,118801926
ENSG00000239731,32281309
ENSG00000239732,52259661
ENSG00000239736,42106091
ENSG00000239739,170459154
ENSG00000239742,49174535
ENSG00000239744,30844833
ENSG00000239745,73610528
ENSG00000239748,68179964
ENSG00000239763,74347288
ENSG00000239767,86316574
ENSG00000239774,180319723
ENSG00000239775,44104508
ENSG00000239779,74685528
ENSG00000239780,47984258
ENSG00000239783,45700505
ENSG00000239789,56019571
ENSG00000239791,30583361
ENSG00000239792,30671964
ENSG00000239793,79689654
ENSG00000239794,92295623
ENSG00000239797,145542526
ENSG00000239799,52857952
ENSG00000239801,57614538
ENSG00000239804,125506989
ENSG00000239805,181565673
ENSG00000239808,103596527
ENSG00000239809,60459030
ENSG00000239810,12891264
ENSG00000239819,90259594
ENSG00000239820,68218261
ENSG00000239821,18444087
ENSG00000239822,476444
ENSG00000239823,
ENSG00000239825,100504192
ENSG00000239827,41495910
ENSG00000239828,107140203
ENSG00000239829,87372419
ENSG00000239830,9794749
ENSG00000239831,57505737
ENSG00000239835,119747588
ENSG00000239839,6875819
ENSG00000239840,47184477
ENSG00000239855,89266286
ENSG00000239856,86035351
ENSG00000239857,916192
ENSG00000239861,102915967
ENSG00000239862,89597542
ENSG00000239868,41792598
ENSG00000239870,66904483
ENSG00000239872,122392705
ENSG00000239873,120102397
ENSG00000239877,118661921
ENSG00000239880,180040896
ENSG00000239881,120807244
ENSG00000239883,51623411
ENSG00000239884,2584253
ENSG00000239886,39382901
ENSG00000239887,162348632
ENSG00000239888,15311702
ENSG00000239893,7994334
ENSG00000239899,11724900
ENSG00000239900,40742466
ENSG00000239906,140339
ENSG00000239908,102864842
ENSG00000239910,74641160
ENSG00000239911,151574128
ENSG00000239912,53916444
ENSG00000239917,118536300
ENSG00000239919,129117717
ENSG00000239920,5699664
ENSG00000239921,127256660
ENSG00000239922,147657693
ENSG00000239923,14203688
ENSG00000239924,62883810
ENSG00000239926,64160078
ENSG00000239930,43916650
ENSG00000239932,58773675
ENSG00000239939,109329734
ENSG00000239941,151869513
ENSG00000239942,69585358
ENSG00000239944,142245571
ENSG00000239945,91105
ENSG00000239946,114591962
ENSG00000239948,44164928
ENSG00000239951,89442643
ENSG00000239953,37328962
ENSG00000239958,62489806
ENSG00000239959,75540353
ENSG00000239961,54850433
ENSG00000239964,36489969
ENSG00000239967,143774815
ENSG00000239969,102004610
ENSG00000239975,89952793
ENSG00000239978,125453139
ENSG00000239981,143816453
ENSG00000239983,33969797
ENSG00000239984,116149093
ENSG00000239985,64498751
ENSG00000239986,40713314
ENSG00000239988,33454406
ENSG00000239989,18782317
ENSG00000239991,55209760
ENSG00000239992,142389238
